column_list,num_features,model_name,best_params,resampling_indicator,clustering_indicator,train_matthews_corrcoef,val_matthews_corrcoef,train_f2_score,val_f2_score,train_val_matthews_corrcoef,test_matthews_corrcoef,train_val_f2_score,test_f2_score
"['Sensor101', 'Sensor424']",2,DecisionTreeClassifier,"{'ccp_alpha': 0.0010258478498042928, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': 42, 'splitter': 'best'}",no,no,0.8730368420804192,0.01795842880798466,0.966419882627027,0.5107013481568254,0.8182436335339551,0.032973778439398305,0.9491226915933256,0.5173130988582249
"['Sensor101', 'Sensor424']",2,DecisionTreeClassifier,"{'ccp_alpha': 0.0010256410256410259, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': 42, 'splitter': 'best'}",no,no,0.8730368420804192,0.01795842880798466,0.966419882627027,0.5107013481568254,0.8182436335339551,0.032973778439398305,0.9491226915933256,0.5173130988582249
"['Sensor101', 'Sensor424']",2,DecisionTreeClassifier,"{'ccp_alpha': 0.0005234531550321019, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': 42, 'splitter': 'best'}",no,no,0.8730368420804192,0.01795842880798466,0.966419882627027,0.5107013481568254,0.8681946612967859,-0.04564315352697095,0.9652735526746853,0.4771784232365146
"['Sensor101', 'Sensor424']",2,DecisionTreeClassifier,"{'ccp_alpha': 0.000997150997150997, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'random_state': 42, 'splitter': 'best'}",no,no,0.8730368420804192,0.01795842880798466,0.966419882627027,0.5107013481568254,0.8182436335339551,0.032973778439398305,0.9491226915933256,0.5173130988582249
"['Sensor101', 'Sensor112', 1, 2]",2,ExtraTreesClassifier,"{'bootstrap': False, 'ccp_alpha': 0.0034260047568108742, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 150, 'n_jobs': None, 'oob_score': False, 'random_state': 42, 'verbose': 0, 'warm_start': False}",yes,yes,0.6544495579664142,0.542891201866677,0.8270608282624565,0.7709041039207634,0.6289814037274943,0.15754290584199673,0.8144437381273504,0.5729328265591064
"['Sensor101', 'Sensor112']",2,ExtraTreesClassifier,"{'bootstrap': False, 'ccp_alpha': 0.027834243970754957, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 363, 'n_jobs': None, 'oob_score': False, 'random_state': 42, 'verbose': 0, 'warm_start': False}",yes,no,0.41135731684141535,0.3994600994468411,0.704729261060049,0.6982132051566664,0.4222805271331841,0.08794897366104475,0.7106422298363747,0.46602998065764023
"['Sensor101', 'Sensor424']",2,ExtraTreesClassifier,"{'bootstrap': False, 'ccp_alpha': 0.12192105713046464, 'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': None, 'max_features': 'auto', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 169, 'n_jobs': None, 'oob_score': False, 'random_state': 42, 'verbose': 0, 'warm_start': False}",no,no,0.03717081441162721,0.005299059169326955,0.1871894873473752,0.16629413613662555,0.0,0.0,0.09433962264150944,0.0929054054054054
"['Sensor101', 'Sensor112', 1, 2, 3]",2,SVC,"{'C': 0.23695475300336838, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': -1, 'probability': True, 'random_state': 42, 'shrinking': True, 'tol': 0.001, 'verbose': False}",yes,yes,0.34088189406125624,0.3378497611902381,0.6440374926248849,0.6417653099065348,0.32704972301079815,0.11631003202291254,0.6304362640303999,0.5516896120150188
"['Sensor101', 'Sensor112']",2,SVC,"{'C': 0.16000603480969858, 'break_ties': False, 'cache_size': 200, 'class_weight': None, 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': -1, 'probability': True, 'random_state': 42, 'shrinking': True, 'tol': 0.001, 'verbose': False}",yes,no,0.3270528243918426,0.32711096161676256,0.6304323179294322,0.6303728367308017,0.32704972301079815,0.11631003202291254,0.6304362640303999,0.5516896120150188
"['Sensor101', 'Sensor112']",2,SVC,"{'C': 0.31940054577588384, 'break_ties': False, 'cache_size': 200, 'class_weight': 'balanced', 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': -1, 'probability': True, 'random_state': 42, 'shrinking': True, 'tol': 0.001, 'verbose': False}",yes,no,0.32626592864602505,0.32711096161676256,0.6301701593610067,0.6303728367308017,0.32704972301079815,0.11631003202291254,0.6304362640303999,0.5516896120150188
"['Sensor101', 'Sensor424', 1, 2]",2,SVC,"{'C': 1.5896938377783811, 'break_ties': False, 'cache_size': 200, 'class_weight': 'balanced', 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': -1, 'probability': True, 'random_state': 42, 'shrinking': True, 'tol': 0.001, 'verbose': False}",no,yes,0.1727981122289098,0.15935133058553355,0.5497603390068393,0.5435364616029695,0.18401631477661748,0.015294400579514141,0.5518153633288921,0.4675324675324676
"['Sensor101', 'Sensor424']",2,SVC,"{'C': 0.2647709661977683, 'break_ties': False, 'cache_size': 200, 'class_weight': 'balanced', 'coef0': 0.0, 'decision_function_shape': 'ovr', 'degree': 3, 'gamma': 'scale', 'kernel': 'linear', 'max_iter': -1, 'probability': True, 'random_state': 42, 'shrinking': True, 'tol': 0.001, 'verbose': False}",no,no,0.1832603170929608,0.16791749952913904,0.5386189176076023,0.5320805753024397,0.16540792339471233,0.013242019120618963,0.5414061699292816,0.46503547954612334
"['Sensor101', 'Sensor112', 1, 2, 3]",2,KNeighborsClassifier,"{'algorithm': 'kd_tree', 'leaf_size': 59, 'metric': 'minkowski', 'metric_params': None, 'n_jobs': None, 'n_neighbors': 11, 'p': 1, 'weights': 'distance'}",yes,yes,1.0,0.6299226022271225,1.0,0.814251709779839,1.0,0.11661223324869505,1.0,0.5314414098873217
"['Sensor101', 'Sensor112']",2,KNeighborsClassifier,"{'algorithm': 'kd_tree', 'leaf_size': 56, 'metric': 'minkowski', 'metric_params': None, 'n_jobs': None, 'n_neighbors': 11, 'p': 1, 'weights': 'distance'}",yes,no,1.0,0.6299226022271225,1.0,0.814251709779839,1.0,0.11661223324869505,1.0,0.5314414098873217
"['Sensor101', 'Sensor112', 1, 2]",2,GaussianNB,"{'priors': None, 'var_smoothing': 0.03093233829164943}",yes,yes,0.2669394049438065,0.2648432835866238,0.6314388728286323,0.6299134120207865,0.2739774364229556,0.07426777069692903,0.6352281359234987,0.4468967199122058
"['Sensor101', 'Sensor112']",2,GaussianNB,"{'priors': None, 'var_smoothing': 0.5642720468294175}",yes,no,0.26080472928698833,0.2730654555033095,0.6113002139089158,0.6155541955570324,0.25869606393621775,-0.0043429030892422615,0.6104757048153274,0.3301276870858251
"['Sensor101', 'Sensor112']",2,GaussianNB,"{'priors': None, 'var_smoothing': 0.5589400835456585}",yes,no,0.2615119883143405,0.2730654555033095,0.6115702600033124,0.6155541955570324,0.25869606393621775,-0.0043429030892422615,0.6104757048153274,0.3301276870858251
"['Sensor101', 'Sensor112']",2,GaussianNB,"{'priors': None, 'var_smoothing': 0.4389779401371545}",yes,no,0.25967303901417005,0.27185772288963256,0.6112347123990423,0.6161233511376716,0.2610202569789322,-0.002634495345646452,0.6118196410331241,0.33266359194483774
"['Sensor101', 'Sensor112', 1, 2]",2,AdaBoostClassifier,"{'algorithm': 'SAMME.R', 'base_estimator': None, 'learning_rate': 1.825112055151373, 'n_estimators': 68, 'random_state': 42}",yes,yes,0.867026314158544,0.788873371448315,0.9334106155581614,0.8922079142530173,0.8602509537633765,0.05523453932299767,0.9301190234811658,0.5273109243697478
"['Sensor101', 'Sensor112']",2,AdaBoostClassifier,"{'algorithm': 'SAMME.R', 'base_estimator': None, 'learning_rate': 1.5236876409582099, 'n_estimators': 93, 'random_state': 42}",yes,no,0.8742518124796117,0.7986773345043379,0.9370258090341501,0.8986107817177249,0.8674925461893368,0.11437594110403056,0.9337316658057755,0.5618995723711486
"['Sensor101', 'Sensor424', 1, 2]",2,AdaBoostClassifier,"{'algorithm': 'SAMME.R', 'base_estimator': None, 'learning_rate': 0.9113424769855547, 'n_estimators': 62, 'random_state': 42}",no,yes,0.3069888798109014,0.07572268570546546,0.5707757797443886,0.517238144551739,0.21677437400579747,0.0,0.5417609095069744,0.49547697368421045
"['Sensor101', 'Sensor424']",2,AdaBoostClassifier,"{'algorithm': 'SAMME.R', 'base_estimator': None, 'learning_rate': 1.3343140013192358, 'n_estimators': 67, 'random_state': 42}",no,no,0.4577522196820404,0.06850065158254806,0.6317693509865906,0.5151007277556727,0.403136007974227,0.1282633666352105,0.6289516784317709,0.5430074257425743
"['Sensor101', 'Sensor112', 1, 2]",2,GradientBoostingClassifier,"{'ccp_alpha': 0.08194987124551512, 'criterion': 'friedman_mse', 'init': None, 'learning_rate': 0.1212463222222272, 'loss': 'exponential', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 231, 'n_iter_no_change': None, 'random_state': 42, 'subsample': 1.0, 'tol': 0.0001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",yes,yes,0.40016453187951495,0.37798476475987425,0.6943164985912675,0.6806567367328787,0.4000555487591829,0.12767748737686133,0.6979095431193474,0.5177046018186828
"['Sensor101', 'Sensor112']",2,GradientBoostingClassifier,"{'ccp_alpha': 0.08526450607017866, 'criterion': 'friedman_mse', 'init': None, 'learning_rate': 0.09526795579446291, 'loss': 'exponential', 'max_depth': None, 'max_features': None, 'max_leaf_nodes': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 360, 'n_iter_no_change': None, 'random_state': 42, 'subsample': 1.0, 'tol': 0.0001, 'validation_fraction': 0.1, 'verbose': 0, 'warm_start': False}",yes,no,0.39140050394586073,0.382702580296778,0.6921840350291535,0.6851680730937995,0.4000555487591829,0.12767748737686133,0.6979095431193474,0.5177046018186828
"['Sensor101', 'Sensor112', 1, 2]",2,XGBClassifier,"{'objective': 'binary:logistic', 'use_label_encoder': True, 'base_score': 0.5, 'booster': 'gbtree', 'colsample_bylevel': 0.788159590017533, 'colsample_bynode': 0.8371332962299612, 'colsample_bytree': 0.46749652944630304, 'enable_categorical': False, 'gamma': 9.21881730666185, 'gpu_id': -1, 'importance_type': None, 'interaction_constraints': '', 'learning_rate': 0.0539064966, 'max_delta_step': 3, 'max_depth': 9, 'min_child_weight': 2.994294531634743, 'missing': nan, 'monotone_constraints': '()', 'n_estimators': 100, 'n_jobs': 8, 'num_parallel_tree': 1, 'predictor': 'auto', 'random_state': 42, 'reg_alpha': 1.79396021, 'reg_lambda': 1.4598062, 'scale_pos_weight': 1, 'subsample': 0.6199830428538988, 'tree_method': 'exact', 'validate_parameters': 1, 'verbosity': 0, 'eval_metric': 'logloss', 'eta': 0.05390649574649758, 'lambda': 1.4598061332595118, 'alpha': 1.7939601950490378, 'sample_type': 'weighted', 'normalize_type': 'tree', 'rate_drop': 0.4594339575809009, 'one_drop': 0.9104588217402855, 'skip_drop': 0.21397915405434287}",yes,yes,0.694195941940474,0.6779545281874901,0.846944774061161,0.8383788006309205,0.7281866614773223,0.17708185171923296,0.8637699168486088,0.5902795549231761
"['Sensor101', 'Sensor112']",2,XGBClassifier,"{'objective': 'binary:logistic', 'use_label_encoder': True, 'base_score': 0.5, 'booster': 'gbtree', 'colsample_bylevel': 0.6247643289918785, 'colsample_bynode': 0.9724016314555505, 'colsample_bytree': 0.5918489594534728, 'enable_categorical': False, 'gamma': 1.8430695487905269, 'gpu_id': -1, 'importance_type': None, 'interaction_constraints': '', 'learning_rate': 0.0789395124, 'max_delta_step': 1, 'max_depth': 9, 'min_child_weight': 1.091270877903662, 'missing': nan, 'monotone_constraints': '()', 'n_estimators': 100, 'n_jobs': 8, 'num_parallel_tree': 1, 'predictor': 'auto', 'random_state': 42, 'reg_alpha': 0.14042443, 'reg_lambda': 1.12728167, 'scale_pos_weight': 1, 'subsample': 0.529856468670494, 'tree_method': 'exact', 'validate_parameters': 1, 'verbosity': 0, 'eval_metric': 'logloss', 'eta': 0.07893951075980404, 'lambda': 1.1272817287560362, 'alpha': 0.14042442370749186, 'sample_type': 'uniform', 'normalize_type': 'forest', 'rate_drop': 0.34871540512515686, 'one_drop': 0.7742664243448685, 'skip_drop': 0.8119192919512137}",yes,no,0.8497765345707474,0.7843168148438202,0.9242513683586638,0.8897335618766145,0.85076049856648,0.16640368043278342,0.9252777977132364,0.5919146922712952
"['Sensor101', 'Sensor112', 'Sensor346', 1, 2, 3]",3,RandomForestClassifier,"{'bootstrap': True, 'ccp_alpha': 0.008076002840401997, 'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'auto', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 136, 'n_jobs': None, 'oob_score': False, 'random_state': 42, 'verbose': 0, 'warm_start': False}",yes,yes,0.9198535620920442,0.7280896514171822,0.9595614174428719,0.8621656700084184,0.88788447679292,0.17708185171923296,0.943214041490445,0.5902795549231761
"['Sensor101', 'Sensor112', 'Sensor346']",3,RandomForestClassifier,"{'bootstrap': True, 'ccp_alpha': 0.1023543694795489, 'class_weight': None, 'criterion': 'entropy', 'max_depth': None, 'max_features': 'auto', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 66, 'n_jobs': None, 'oob_score': False, 'random_state': 42, 'verbose': 0, 'warm_start': False}",yes,no,0.4500866126324123,0.40752689769944894,0.7239499329517269,0.7014025954739792,0.45135781634942,0.1607655091954087,0.725063756533317,0.5292157677580219
"['Sensor101', 'Sensor112', 'Sensor346']",3,RandomForestClassifier,"{'bootstrap': True, 'ccp_alpha': 0.05919284530881863, 'class_weight': None, 'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 56, 'n_jobs': None, 'oob_score': False, 'random_state': 42, 'verbose': 0, 'warm_start': False}",yes,no,0.4517343015870572,0.40741631512586124,0.7249109571479131,0.7014495664387048,0.465081844919014,0.14577325826984286,0.7325235524173235,0.5391461526614844
"['Sensor101', 'Sensor346', 'Sensor424', 1, 2, 3]",3,RandomForestClassifier,"{'bootstrap': True, 'ccp_alpha': 0.07959972343315114, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 69, 'n_jobs': None, 'oob_score': False, 'random_state': 42, 'verbose': 0, 'warm_start': False}",no,yes,0.2581709315030427,0.1406780396047236,0.6374719753906131,0.568045333037212,0.1628004688660255,0.0328300092462203,0.5258390554323606,0.45908902015494674
"['Sensor101', 'Sensor346', 'Sensor424']",3,RandomForestClassifier,"{'bootstrap': True, 'ccp_alpha': 0.11145136858226745, 'class_weight': 'balanced_subsample', 'criterion': 'entropy', 'max_depth': None, 'max_features': 'auto', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 119, 'n_jobs': None, 'oob_score': False, 'random_state': 42, 'verbose': 0, 'warm_start': False}",no,no,0.27675383243803514,0.11562109141896908,0.6333391719269615,0.5360870448787475,0.2302690292014832,-0.03185242437121859,0.5830632835333306,0.43928419606945485
"['Sensor101', 'Sensor346', 'Sensor424']",3,RandomForestClassifier,"{'bootstrap': True, 'ccp_alpha': 0.014539066850041582, 'class_weight': 'balanced', 'criterion': 'gini', 'max_depth': None, 'max_features': 'auto', 'max_leaf_nodes': None, 'max_samples': None, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 151, 'n_jobs': None, 'oob_score': False, 'random_state': 42, 'verbose': 0, 'warm_start': False}",no,no,0.674764969969304,0.08454652699524723,0.8865047985900791,0.5442095493868429,0.5887583561468804,-0.06272762241942578,0.8435508316493083,0.46195652173913043
"['Sensor346', 'Sensor101', 'Sensor112', 1, 2]",3,LogisticRegression,"{'C': 0.5738542840545451, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 1000000, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': 42, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",yes,yes,0.46830887456570836,0.46163001592238295,0.7330108507958519,0.7296831259496165,0.461146877017182,0.13296739797099655,0.7298425602719103,0.4930224642614024
"['Sensor346', 'Sensor101', 'Sensor112', 1, 2]",3,LogisticRegression,"{'C': 1.421582013167877, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 1000000, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': 42, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",yes,yes,0.46286426520738927,0.4610327796704697,0.7307797616979032,0.7298778835930629,0.46796058176290906,0.1351393943573054,0.7335868369512298,0.4959595336499908
"['Sensor346', 'Sensor101', 'Sensor112', 1, 2]",3,LogisticRegression,"{'C': 1.4772666051347483, 'class_weight': None, 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'l1_ratio': None, 'max_iter': 1000000, 'multi_class': 'auto', 'n_jobs': None, 'penalty': 'l2', 'random_state': 42, 'solver': 'lbfgs', 'tol': 0.0001, 'verbose': 0, 'warm_start': False}",yes,yes,0.4634244842808086,0.4610327796704697,0.7310936606826924,0.7298778835930629,0.4703221254312276,0.1351393943573054,0.7348069275528007,0.4959595336499908
